,Seller,MultiLink,FeedBack_Rating,Courier_Rating,Product_Rating,Packaging_Rating,ALL_OVER
4631,TheFactoryDepot (USA),Desktops,3.1818181818181817,4.5,3.9,4.195454545454545,3.8078677987382816
4632,TheGlobalGinnie,International Toy Store,2.142857142857143,4.185714285714286,3.85,2.9964285714285714,2.9886752226208158
4633,TheIndianRoyal,Indoor Lighting,4.166666666666667,4.552380952380952,3.8333333333333326,4.0,4.023347006599832
4634,TheIndianRoyal,Networking Devices,2.75,4.5,4.0,4.5,3.8133304243586656
4635,TheLapStore,Laptops,3.5135135135135136,4.372972972972973,3.679279279279281,4.223423423423423,3.8005037331969946
4636,TheMichelinShoppe,Car Accessories,4.0,4.73,4.050000000000001,4.025,4.112852376549137
4637,TheSportsBoutique,Badminton,3.833333333333333,4.461904761904762,3.6869047619047612,3.7601190476190465,3.7756209759915644
4638,TheWatchAgency,Heating & Cooling Appliances,3.0,4.157575757575757,3.875757575757575,3.4378787878787875,3.370906588299338
4639,TheWatchAgency,Kitchen & Home Appliances,3.5714285714285716,4.428571428571429,4.0,4.428571428571429,3.994190188187915
4640,Thinvent Technologies Private Limited,Desktops,2.8,3.8800000000000003,3.400000000000001,3.8800000000000003,3.22031078622633
4641,Thok Adda,Football,2.5,4.178571428571429,3.75,3.125,3.1008871409069894
4642,Thuse Elektronics Pvt Ltd.,Smart Home,2.8947368421052633,4.175438596491229,3.791228070175439,3.8166666666666664,3.4483583778061266
4643,Tibialis A,Kitchen & Home Appliances,2.0,4.12,3.750000000000001,4.12,3.2624137066206353
4644,TigeRetaiL_SLP,All Computers & Accessories,3.0,4.3,3.9,4.3,3.7139375449472722
4645,TigeRetaiL_SLP,Musical Instruments & Professional Audio,2.995800524934383,4.392677165354331,3.9508661417322837,3.8953805774278227,3.63029462150177
4646,TigeRetaiL_SLP,Speakers,3.158974358974359,4.392717948717949,3.948897435897437,4.223166666666668,3.7828442022912236
4647,Tina & Diya Computer,Computer Accessories,1.2,4.06,3.9599999999999995,2.5799999999999996,2.5690294958915594
4648,Tina & Diya Computer,Networking Devices,2.5789473684210527,3.6789473684210527,3.142105263157895,3.4499999999999997,2.868747622605712
4649,Tipshi online,Computer Accessories,2.1666666666666665,3.4166666666666674,3.100000000000001,3.4166666666666674,2.6291927647541335
4650,Tipshi online,Networking Devices,2.857142857142857,3.7952380952380946,3.1611111111111105,3.6186507936507932,3.0522164526962
4651,Tirupathi enterprises.,Nursing & Feeding,3.75,4.48,4.1,3.925,3.9275543336685947
4652,Tiyana Incorporation (INDIA),Computer Accessories,3.857142857142857,4.6000000000000005,3.9857142857142853,3.9214285714285713,3.9709742733921667
4653,TnW Enterprises,Wallets,4.013333333333333,4.545833333333333,4.0649999999999995,4.039166666666667,4.054671763667221
4654,Tobegift,Security Cameras,3.1765873015873014,4.625793650793652,4.156746031746033,4.261904761904762,3.9476511179634497
4655,Tokari Wala,Tablets,2.1666666666666665,4.285714285714286,4.1000000000000005,3.1333333333333333,3.147882706626168
4656,TomDobbinDirect,Security Cameras,0.5,1.9,1.9,1.9,0.7483684183736976
4657,Toner Cartridge Shop,Office Supplies & Stationery,2.6666666666666665,4.083333333333333,3.5,4.083333333333333,3.3549699480570276
4658,Toodlee,Cardio Equipment,2.888888888888889,4.144583333333333,3.81125,3.3500694444444448,3.2880043431400914
4659,Tools Centre,Camping & Hiking,3.142857142857143,4.442857142857143,3.9285714285714284,3.535714285714286,3.567364311589484
4660,Tools-4-All™,"Test, Measure & Inspect",2.5,4.085,3.725,3.1125,3.0539307016416566
4661,ToolsMart,Lab & Scientific,3.6666666666666665,4.50909090909091,3.6012121212121206,4.203636363636364,3.8678407863325033
4662,ToolsMart,"Test, Measure & Inspect",4.0,4.8,4.8,4.8,4.600992546138036
4663,Top sale,Kids' Watches,4.0,4.625,3.8,3.9,3.9623269612979946
4664,TopShelfs,Networking Devices,1.8,3.9499999999999997,3.8000000000000003,2.8000000000000003,2.7234346388227415
4665,Topsons,Motorbike Accessories & Parts,3.4444444444444446,4.3694444444444445,3.933333333333333,3.6888888888888896,3.6755652071932867
4666,Total World,Cycling,3.6999999999999997,4.423333333333333,3.7899999999999996,3.7450000000000006,3.7468786655104696
4667,Toycra,International Toy Store,3.1999999999999997,4.575,4.0249999999999995,3.6125000000000003,3.686065512661191
4668,Toycra,STEM Toys Store,3.0,4.170833333333333,3.8249999999999997,3.4125,3.353624318681158
4669,ToysBuggy,Toys Gifting Store,2.666666666666667,4.002857142857143,3.9600000000000004,3.3133333333333335,3.200187569898665
4670,ToysMart India,Camping & Hiking,2.1999999999999997,3.954166666666667,3.625,2.9125,2.8260143007401957
4671,Toywale,Wallets,0.0,4.1,4.1,2.05,2.1117456944214577
4672,Trade Globe,Kids' Watches,3.0,4.405714285714287,4.12,3.5599999999999996,3.5738669650680768
4673,Trade Globe,Musical Instruments & Professional Audio,2.9025641025641025,4.084615384615384,3.6230769230769235,3.262820512820513,3.1881164560087893
4674,TradeServ,Janitorial & Sanitation Supplies,3.0,4.033333333333333,3.399999999999999,4.033333333333333,3.3856796198031365
4675,TrademarkZone,Kitchen & Dining,2.1666666666666665,4.419047619047619,4.233333333333333,3.1999999999999997,3.2578630885578255
4676,TrademarkZone,Kitchen Storage & Containers,4.142857142857143,4.542857142857143,4.171428571428572,4.1571428571428575,4.158119078581963
4677,Tradeplus Marketing,"Baby Bath, Skin & Grooming",3.0,4.3428571428571425,3.9857142857142853,3.492857142857143,3.490533423201792
4678,Traders JM,School Bags,3.75,4.4261904761904765,3.9833333333333334,3.8666666666666667,3.8554620239937787
4679,Traders of India,Tablets,3.688888888888889,4.2666666666666675,3.3533333333333335,4.176666666666667,3.703412697829331
4680,Trades Global,"Test, Measure & Inspect",3.5714285714285716,4.642857142857143,3.314285714285714,3.442857142857143,3.5642405821738583
4681,Tradeware Store,Monitors,2.5714285714285716,4.257142857142858,3.7000000000000006,4.257142857142858,3.5071363819756947
4682,TrajectoryStore,Bags & Luggage,5.0,5.0,4.075,4.5375,4.6728650644324645
4683,TrajectoryStore,School Bags,2.8000000000000003,4.233333333333333,4.0,3.4,3.3657078804688467
4684,TrajectoryStore,Travel Accessories,4.0,4.633333333333334,3.72,3.8599999999999994,3.930263484393574
4685,Trance Home Linen,Bedroom Linen,4.142857142857143,4.5285714285714285,3.566666666666667,3.854761904761905,3.8860541133416597
4686,Traniac,Cycling,2.7142857142857144,4.185714285714286,3.885714285714286,3.2999999999999994,3.258874152378402
4687,Trans Innovators,Printers & Ink,2.8815789473684212,4.094736842105263,3.363157894736843,3.7381578947368417,3.269230098125958
