web-scraper-order,web-scraper-start-url,MultiLink,MultiLink-href,Product,Product-href,Pagination,Pagination-href,Brand,ProductRating,Category,Sellers,Sellers-href,SellerName,SellerName-href,Price,FeedBack
"1551196353-149","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Audible Audiobooks & more","https://www.amazon.in/b/ref=sd_allcat_aud?ie=UTF8&node=11477925031","Homo Deus: A Brief History of Tomorrow","https://www.amazon.in/Homo-Deus-Brief-History-Tomorrow/dp/B071R6DTPZ/ref=sr_1_20?ie=UTF8&qid=1551196103&sr=1-20","Next Page","https://www.amazon.in/s/ref=lp_11477925031_pg_2?rh=n%3A976389031%2Cn%3A%215579306031%2Cn%3A%215579319031%2Cn%3A11477925031&page=2&ie=UTF8&qid=1551196097","null","4.5 out of 5 stars","null","null","","","","",""
"1551197569-2750","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Exam Central","https://www.amazon.in/Exam-Preparations-Books/b/ref=sd_allcat_sbc_books_examcentral?ie=UTF8&node=4149751031","RRB (Railway Recruitment Board) 2019 - Junior Engineer CBT -I & II - Civil Engineering","https://www.amazon.in/RRB-Railway-Recruitment-Board-2019/dp/9388426843/ref=sr_1_31?s=books&ie=UTF8&qid=1551197485&sr=1-31","Next Page","https://www.amazon.in/s/ref=lp_4149751031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A4149751031&page=2&ie=UTF8&qid=1551197455","null","3.9 out of 5 stars","null","null","","","","",""
"1551196244-44","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Audible Audiobooks & more","https://www.amazon.in/b/ref=sd_allcat_aud?ie=UTF8&node=11477925031","Harry Potter and the Philosopher's Stone, Book 1","https://www.amazon.in/Harry-Potter-Philosophers-Stone-Book/dp/B072W9Y8T7/ref=sr_1_25?ie=UTF8&qid=1551196103&sr=1-25","Next Page","https://www.amazon.in/s/ref=lp_11477925031_pg_2?rh=n%3A976389031%2Cn%3A%215579306031%2Cn%3A%215579319031%2Cn%3A11477925031&page=2&ie=UTF8&qid=1551196097","null","4.7 out of 5 stars","Fantasy","null","","","","",""
"1551197731-3065","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Exam Central","https://www.amazon.in/Exam-Preparations-Books/b/ref=sd_allcat_sbc_books_examcentral?ie=UTF8&node=4149751031","Geography of India","https://www.amazon.in/Geography-India-Majid-Husain/dp/9352606221/ref=sr_1_23?s=books&ie=UTF8&qid=1551197485&sr=1-23","Next Page","https://www.amazon.in/s/ref=lp_4149751031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A4149751031&page=2&ie=UTF8&qid=1551197455","null","4.1 out of 5 stars","null","null","","","","",""
"1551196365-151","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Audible Audiobooks & more","https://www.amazon.in/b/ref=sd_allcat_aud?ie=UTF8&node=11477925031","Zero to One","https://www.amazon.in/Zero-to-One/dp/B079ZSBCPD/ref=lp_11477925031_1_15?ie=UTF8&qid=1551196097&sr=1-15","","","null","4.3 out of 5 stars","null","null","","","","",""
"1551198716-4320","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Children's Books","https://www.amazon.in/children-books/b/ref=sd_allcat_sbc_books_children?ie=UTF8&node=1318073031","A Diary of a Private School Kid","https://www.amazon.in/Diary-Private-School-Kid-ebook/dp/B01M6TMTNM/ref=sr_1_23?s=books&ie=UTF8&qid=1551198180&sr=1-23","Next Page","https://www.amazon.in/s/ref=lp_1318073031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A1318073031&page=2&ie=UTF8&qid=1551198114","null","3.8 out of 5 stars","null","null","","","","",""
"1551196132-6","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Audible Audiobooks & more","https://www.amazon.in/b/ref=sd_allcat_aud?ie=UTF8&node=11477925031","Kane and Abel: The 30th Anniversary Edition","https://www.amazon.in/Kane-Abel-30th-Anniversary/dp/B07B6X9V97/ref=sr_1_31?ie=UTF8&qid=1551196103&sr=1-31","Next Page","https://www.amazon.in/s/ref=lp_11477925031_pg_2?rh=n%3A976389031%2Cn%3A%215579306031%2Cn%3A%215579319031%2Cn%3A11477925031&page=2&ie=UTF8&qid=1551196097","null","4.5 out of 5 stars","1 Used from    1,442.81","null","","","","",""
"1551199628-5392","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","School Textbooks","https://www.amazon.in/School-Books/b/ref=sd_allcat_sbc_books_schooltexts?ie=UTF8&node=4149807031","Contemporary India Part - 2 Textbook in Geography for Class - 10  - 1068","https://www.amazon.in/Contemporary-India-Part-Textbook-Geography/dp/8174506446/ref=sr_1_23?s=books&ie=UTF8&qid=1551199456&sr=1-23","Next Page","https://www.amazon.in/s/ref=lp_4149807031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A15417300031%2Cn%3A4149807031&page=2&ie=UTF8&qid=1551199422","null","4.1 out of 5 stars","null","null","","","","",""
"1551199350-4896","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Children's Books","https://www.amazon.in/children-books/b/ref=sd_allcat_sbc_books_children?ie=UTF8&node=1318073031","Panchatantra Tales ( (Illustrated))","https://www.amazon.in/Panchatantra-Tales-Illustrated-Maple-Press-ebook/dp/B01JND81SW/ref=lp_1318073031_1_8?s=books&ie=UTF8&qid=1551198114&sr=1-8","","","null","4.2 out of 5 stars","null","null","","","","",""
"1551199989-6209","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Editor's Corner","https://www.amazon.in/b/ref=sd_allcat_sbc_books_editorscorner?ie=UTF8&node=10591963031","Harry Potter 7 Volume Children'S Paperback Boxed Set: The Complete Collection (Set of  7 Volumes)","https://www.amazon.in/Harry-Potter-ChildrenS-Paperback-Boxed/dp/1408856778/ref=lp_10591963031_1_10?s=books&ie=UTF8&qid=1551199835&sr=1-10","","","null","4.5 out of 5 stars","null","null","","","","",""
"1551199999-6227","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Editor's Corner","https://www.amazon.in/b/ref=sd_allcat_sbc_books_editorscorner?ie=UTF8&node=10591963031","The Old Man and the Sea","https://www.amazon.in/Old-Man-Sea-Ernest-Hemingway/dp/0099908409/ref=lp_10591963031_1_9?s=books&ie=UTF8&qid=1551199835&sr=1-9","","","null","4.3 out of 5 stars","null","null","","","","",""
"1551196965-1507","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Indian Language Books","https://www.amazon.in/Indian-Language-Books/b/ref=sd_allcat_sbc_books_indian?ie=UTF8&node=4932325031","Bhagavad-Gita (Hindi)","https://www.amazon.in/Bhagavad-Gita-Hindi-C-Bhaktivedanta/dp/9382176330/ref=sr_1_20?s=books&ie=UTF8&qid=1551196866&sr=1-20","Next Page","https://www.amazon.in/s/ref=lp_4932325031_pg_2?rh=n%3A976389031%2Cn%3A%211318447031%2Cn%3A%211318449031%2Cn%3A4932325031&page=2&ie=UTF8&qid=1551196858","null","4.7 out of 5 stars","null","null","","","","",""
"1551196430-235","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Audible Audiobooks & more","https://www.amazon.in/b/ref=sd_allcat_aud?ie=UTF8&node=11477925031","How to Win Friends and Influence People","https://www.amazon.in/How-Win-Friends-Influence-People/dp/B07K4F93VC/ref=lp_11477925031_1_9?ie=UTF8&qid=1551196097&sr=1-9","","","null","4.5 out of 5 stars","1 Used from    1,365.00","null","","","","",""
"1551199822-5755","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","School Textbooks","https://www.amazon.in/School-Books/b/ref=sd_allcat_sbc_books_schooltexts?ie=UTF8&node=4149807031","Mathematics for Class 10 by R D Sharma (2019-2020 Session)","https://www.amazon.in/Mathematics-Class-Sharma-2019-2020-Session/dp/8193663055/ref=lp_4149807031_1_7?s=books&ie=UTF8&qid=1551199422&sr=1-7","","","null","5.0 out of 5 stars","null","null","","","","",""
"1551197244-2254","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Textbooks","https://www.amazon.in/Text-Books/b/ref=sd_allcat_sbc_books_textbooks?ie=UTF8&node=4149418031","Thinking, Fast and Slow (Penguin Press Non-Fiction)","https://www.amazon.in/Thinking-Fast-Penguin-Press-Non-Fiction/dp/0141033576/ref=lp_4149418031_1_11?s=books&ie=UTF8&qid=1551197059&sr=1-11","","","null","4.4 out of 5 stars","null","null","","","","",""
"1551197047-1746","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Indian Language Books","https://www.amazon.in/Indian-Language-Books/b/ref=sd_allcat_sbc_books_indian?ie=UTF8&node=4932325031","Adhunik Bharat Ka Itihas","https://www.amazon.in/Adhunik-Bharat-Itihas-Bipan-Chandra/dp/8125036814/ref=lp_4932325031_1_7?s=books&ie=UTF8&qid=1551196858&sr=1-7","","","null","4.3 out of 5 stars","null","null","","","","",""
"1551199883-5901","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Editor's Corner","https://www.amazon.in/b/ref=sd_allcat_sbc_books_editorscorner?ie=UTF8&node=10591963031","The Long Haul (Diary of a Wimpy Kid book 9)","https://www.amazon.in/Long-Haul-Diary-Wimpy-book/dp/0141361816/ref=sr_1_30?s=books&ie=UTF8&qid=1551199855&sr=1-30","Next Page","https://www.amazon.in/s/ref=lp_10591963031_pg_2?rh=n%3A976389031%2Cn%3A%211318447031%2Cn%3A%211318449031%2Cn%3A10591963031&page=2&ie=UTF8&qid=1551199835","null","4.7 out of 5 stars","null","null","","","","",""
"1551197231-2231","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Textbooks","https://www.amazon.in/Text-Books/b/ref=sd_allcat_sbc_books_textbooks?ie=UTF8&node=4149418031","Brief Answers to the Big Questions","https://www.amazon.in/Brief-Answers-Questions-Stephen-Hawking/dp/1473695988/ref=lp_4149418031_1_14?s=books&ie=UTF8&qid=1551197059&sr=1-14","","","null","4.7 out of 5 stars","null","null","","","","",""
"1551199573-5287","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","School Textbooks","https://www.amazon.in/School-Books/b/ref=sd_allcat_sbc_books_schooltexts?ie=UTF8&node=4149807031","Understanding Economic Development - Textbook in Social Science for Class - 10  - 1070","https://www.amazon.in/Understanding-Economic-Development-Textbook-Science/dp/8174506551/ref=sr_1_27?s=books&ie=UTF8&qid=1551199456&sr=1-27","Next Page","https://www.amazon.in/s/ref=lp_4149807031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A15417300031%2Cn%3A4149807031&page=2&ie=UTF8&qid=1551199422","null","3.6 out of 5 stars","null","null","","","","",""
"1551196994-1600","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Indian Language Books","https://www.amazon.in/Indian-Language-Books/b/ref=sd_allcat_sbc_books_indian?ie=UTF8&node=4932325031","Aughad / औघड़","https://www.amazon.in/Aughad-%E0%A4%94%E0%A4%98%E0%A4%A1%E0%A4%BC-Nilotpal-Mrinal/dp/9387464504/ref=lp_4932325031_1_14?s=books&ie=UTF8&qid=1551196858&sr=1-14","","","null","4.9 out of 5 stars","null","null","","","","",""
"1551200160-6635","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Fiction Books","https://www.amazon.in/literature-fiction-books/b/ref=sd_allcat_sbc_books_fiction?ie=UTF8&node=1318157031","1984","https://www.amazon.in/1984-George-Orwell/dp/8192910903/ref=sr_1_23?s=books&ie=UTF8&qid=1551200057&sr=1-23","Next Page","https://www.amazon.in/s/ref=lp_1318157031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A1318157031&page=2&ie=UTF8&qid=1551200049","null","4.4 out of 5 stars","1 Used from    4,291.47","null","","","","",""
"1551196473-269","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Audible Audiobooks & more","https://www.amazon.in/b/ref=sd_allcat_aud?ie=UTF8&node=11477925031","Becoming","https://www.amazon.in/Becoming/dp/B07B3NRJ7L/ref=lp_11477925031_1_6?ie=UTF8&qid=1551196097&sr=1-6","","","null","4.3 out of 5 stars","United States","null","","","","",""
"1551197123-1946","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Textbooks","https://www.amazon.in/Text-Books/b/ref=sd_allcat_sbc_books_textbooks?ie=UTF8&node=4149418031","The Art of Dealing with People","https://www.amazon.in/Art-Dealing-People-Giblin/dp/8188452009/ref=sr_1_29?s=books&ie=UTF8&qid=1551197065&sr=1-29","Next Page","https://www.amazon.in/s/ref=lp_4149418031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A15417300031%2Cn%3A4149418031&page=2&ie=UTF8&qid=1551197059","null","4.1 out of 5 stars","null","null","","","","",""
"1551197412-2478","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Textbooks","https://www.amazon.in/Text-Books/b/ref=sd_allcat_sbc_books_textbooks?ie=UTF8&node=4149418031","The Power of Habit: Why We Do What We Do, and How to Change","https://www.amazon.in/Power-Habit-Why-What-Change/dp/1847946240/ref=lp_4149418031_1_7?s=books&ie=UTF8&qid=1551197059&sr=1-7","","","null","4.4 out of 5 stars","null","null","","","","",""
"1551197718-3025","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Exam Central","https://www.amazon.in/Exam-Preparations-Books/b/ref=sd_allcat_sbc_books_examcentral?ie=UTF8&node=4149751031","24 Varsh UPSC IAS/ IPS Prelims Topic-wise Solved Papers 1 & 2 (1995-2018)","https://www.amazon.in/Prelims-Topic-wise-Solved-Papers-1995-2018/dp/9388026578/ref=sr_1_24?s=books&ie=UTF8&qid=1551197485&sr=1-24","Next Page","https://www.amazon.in/s/ref=lp_4149751031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A4149751031&page=2&ie=UTF8&qid=1551197455","null","3.9 out of 5 stars","null","null","","","","",""
"1551196360-150","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Audible Audiobooks & more","https://www.amazon.in/b/ref=sd_allcat_aud?ie=UTF8&node=11477925031","Think and Grow Rich","https://www.amazon.in/Think-and-Grow-Rich/dp/B07BN7GBW2/ref=lp_11477925031_1_16?ie=UTF8&qid=1551196097&sr=1-16","","","null","4.6 out of 5 stars","2 New from    1,612.96","null","","","","",""
"1551196804-1038","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Kindle eBooks","https://www.amazon.in/ebooks-kindle/b/ref=sd_allcat_sbc_books_ebooks?ie=UTF8&node=1634753031","It's All In The Planets","https://www.amazon.in/Its-All-Planets-Preeti-Shenoy-ebook/dp/B01JP3CBFY/ref=lp_1634753031_1_9?s=digital-text&ie=UTF8&qid=1551196519&sr=1-9","","","null","4.3 out of 5 stars","null","null","","","","",""
"1551199817-5742","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","School Textbooks","https://www.amazon.in/School-Books/b/ref=sd_allcat_sbc_books_schooltexts?ie=UTF8&node=4149807031","Oswaal CBSE Sample Question Paper Class 10 Social Science (For March 2019 Exam)","https://www.amazon.in/Oswaal-Sample-Question-Social-Science/dp/9388036670/ref=lp_4149807031_1_8?s=books&ie=UTF8&qid=1551199422&sr=1-8","","","null","4.4 out of 5 stars","null","null","","","","",""
"1551197044-1735","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Indian Language Books","https://www.amazon.in/Indian-Language-Books/b/ref=sd_allcat_sbc_books_indian?ie=UTF8&node=4932325031","24 Varsh UPSC IAS/ IPS Prelims Topic-wise Solved Papers 1 & 2 (1995-2018)","https://www.amazon.in/Prelims-Topic-wise-Solved-Papers-1995-2018/dp/9388026578/ref=lp_4932325031_1_8?s=books&ie=UTF8&qid=1551196858&sr=1-8","","","null","3.9 out of 5 stars","null","null","","","","",""
"1551200224-6809","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Fiction Books","https://www.amazon.in/literature-fiction-books/b/ref=sd_allcat_sbc_books_fiction?ie=UTF8&node=1318157031","A GATHERING OF FRIENDS:
MY FAVOURITE STORIES","https://www.amazon.in/GATHERING-FRIENDS-MY-FAVOURITE-STORIES-ebook/dp/B00VG1JD4G/ref=lp_1318157031_1_10?s=books&ie=UTF8&qid=1551200049&sr=1-10","","","null","4.7 out of 5 stars","null","null","","","","",""
"1551196654-678","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Kindle eBooks","https://www.amazon.in/ebooks-kindle/b/ref=sd_allcat_sbc_books_ebooks?ie=UTF8&node=1634753031","Trading: Technical Analysis Masterclass: Master the financial markets","https://www.amazon.in/Trading-Technical-Analysis-Masterclass-financial-ebook/dp/B07NVDSW8Y/ref=sr_1_20?s=digital-text&ie=UTF8&qid=1551196538&sr=1-20","Next Page","https://www.amazon.in/s/ref=lp_1634753031_pg_2?rh=n%3A1571277031%2Cn%3A%211571278031%2Cn%3A1634753031&page=2&ie=UTF8&qid=1551196519","null","4.4 out of 5 stars","null","null","","","","",""
"1551196645-654","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Kindle eBooks","https://www.amazon.in/ebooks-kindle/b/ref=sd_allcat_sbc_books_ebooks?ie=UTF8&node=1634753031","Strength Training","https://www.amazon.in/Strength-Training-Rujuta-Diwekar-ebook/dp/B079NWXB19/ref=sr_1_22?s=digital-text&ie=UTF8&qid=1551196538&sr=1-22","Next Page","https://www.amazon.in/s/ref=lp_1634753031_pg_2?rh=n%3A1571277031%2Cn%3A%211571278031%2Cn%3A1634753031&page=2&ie=UTF8&qid=1551196519","null","4.3 out of 5 stars","null","null","","","","",""
"1551196951-1477","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Indian Language Books","https://www.amazon.in/Indian-Language-Books/b/ref=sd_allcat_sbc_books_indian?ie=UTF8&node=4932325031","Rich Dad Poor Dad (Telugu)","https://www.amazon.in/Rich-Dad-Poor-Telugu/dp/818322119X/ref=sr_1_21?s=books&ie=UTF8&qid=1551196866&sr=1-21","Next Page","https://www.amazon.in/s/ref=lp_4932325031_pg_2?rh=n%3A976389031%2Cn%3A%211318447031%2Cn%3A%211318449031%2Cn%3A4932325031&page=2&ie=UTF8&qid=1551196858","null","4.6 out of 5 stars","null","null","","","","",""
"1551197862-3170","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Exam Central","https://www.amazon.in/Exam-Preparations-Books/b/ref=sd_allcat_sbc_books_examcentral?ie=UTF8&node=4149751031","Encyclopedia of General Science for General Competitions","https://www.amazon.in/Encyclopedia-General-Science-Competitions/dp/9351767663/ref=sr_1_21?s=books&ie=UTF8&qid=1551197485&sr=1-21","Next Page","https://www.amazon.in/s/ref=lp_4149751031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A4149751031&page=2&ie=UTF8&qid=1551197455","null","4.3 out of 5 stars","null","null","","","","",""
"1551200064-6374","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Fiction Books","https://www.amazon.in/literature-fiction-books/b/ref=sd_allcat_sbc_books_fiction?ie=UTF8&node=1318157031","[Sponsored]The Prophet","https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_browse_stripbooks_sr_pg2_1?ie=UTF8&adId=A096829531WL3OD4R9RCE&url=https%3A%2F%2Fwww.amazon.in%2FProphet-Kahlil-Gibran%2Fdp%2F817234354X%2Fref%3Dsr_1_36_sspa%3Fs%3Dbooks%26ie%3DUTF8%26qid%3D1551200057%26sr%3D1-36-spons%26psc%3D1&qualifier=1551200057&id=2690880219998324&widgetName=sp_btf_browse","Next Page","https://www.amazon.in/s/ref=lp_1318157031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A1318157031&page=2&ie=UTF8&qid=1551200049","null","4.5 out of 5 stars","null","null","","","","",""
"1551196660-698","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Kindle eBooks","https://www.amazon.in/ebooks-kindle/b/ref=sd_allcat_sbc_books_ebooks?ie=UTF8&node=1634753031","The Empty House","https://www.amazon.in/Empty-House-Ruskin-Bond-ebook/dp/B01M5FAI6F/ref=lp_1634753031_1_16?s=digital-text&ie=UTF8&qid=1551196519&sr=1-16","","","null","3.5 out of 5 stars","null","null","","","","",""
"1551200210-6775","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Fiction Books","https://www.amazon.in/literature-fiction-books/b/ref=sd_allcat_sbc_books_fiction?ie=UTF8&node=1318157031","Raavan (A Preview): Orphan of Aryavarta","https://www.amazon.in/Raavan-Preview-Aryavarta-Amish-Tripathi-ebook/dp/B0759V7V5R/ref=lp_1318157031_1_14?s=books&ie=UTF8&qid=1551200049&sr=1-14","","","null","4.4 out of 5 stars","null","null","","","","",""
"1551198442-3986","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Children's Books","https://www.amazon.in/children-books/b/ref=sd_allcat_sbc_books_children?ie=UTF8&node=1318073031","Harry Potter 7 Volume Children'S Paperback Boxed Set: The Complete Collection (Set of  7 Volumes)","https://www.amazon.in/Harry-Potter-ChildrenS-Paperback-Boxed/dp/1408856778/ref=sr_1_29?s=books&ie=UTF8&qid=1551198180&sr=1-29","Next Page","https://www.amazon.in/s/ref=lp_1318073031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A1318073031&page=2&ie=UTF8&qid=1551198114","null","4.5 out of 5 stars","null","null","","","","",""
"1551196476-271","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Audible Audiobooks & more","https://www.amazon.in/b/ref=sd_allcat_aud?ie=UTF8&node=11477925031","Atomic Habits: An Easy and Proven Way to Build Good Habits and Break Bad Ones","https://www.amazon.in/Atomic-Habits-Proven-Build-Break/dp/B07J1ZBCZJ/ref=lp_11477925031_1_5?ie=UTF8&qid=1551196097&sr=1-5","","","null","4.7 out of 5 stars","null","null","","","","",""
"1551197203-2152","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Textbooks","https://www.amazon.in/Text-Books/b/ref=sd_allcat_sbc_books_textbooks?ie=UTF8&node=4149418031","Zero to One: Note on Start Ups, or How to Build the Future","https://www.amazon.in/Zero-One-Start-Build-Future/dp/0753555190/ref=sr_1_21?s=books&ie=UTF8&qid=1551197065&sr=1-21","Next Page","https://www.amazon.in/s/ref=lp_4149418031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A15417300031%2Cn%3A4149418031&page=2&ie=UTF8&qid=1551197059","null","4.3 out of 5 stars","null","null","","","","",""
"1551196606-541","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Kindle eBooks","https://www.amazon.in/ebooks-kindle/b/ref=sd_allcat_sbc_books_ebooks?ie=UTF8&node=1634753031","Happy Dreams","https://www.amazon.in/Happy-Dreams-Jia-Pingwa-ebook/dp/B01NAHCK4B/ref=sr_1_25?s=digital-text&ie=UTF8&qid=1551196538&sr=1-25","Next Page","https://www.amazon.in/s/ref=lp_1634753031_pg_2?rh=n%3A1571277031%2Cn%3A%211571278031%2Cn%3A1634753031&page=2&ie=UTF8&qid=1551196519","null","5.0 out of 5 stars","null","null","","","","",""
"1551199985-6192","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Editor's Corner","https://www.amazon.in/b/ref=sd_allcat_sbc_books_editorscorner?ie=UTF8&node=10591963031","Steve Jobs","https://www.amazon.in/Steve-Jobs-Walter-Isaacson/dp/034914043X/ref=lp_10591963031_1_11?s=books&ie=UTF8&qid=1551199835&sr=1-11","","","null","4.6 out of 5 stars","null","null","","","","",""
"1551197564-2737","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Exam Central","https://www.amazon.in/Exam-Preparations-Books/b/ref=sd_allcat_sbc_books_examcentral?ie=UTF8&node=4149751031","Quantitative Aptitude for Competitive Examinations (Old Edition)","https://www.amazon.in/Quantitative-Aptitude-Competitive-Examinations-Old/dp/8121924987/ref=sr_1_32?s=books&ie=UTF8&qid=1551197485&sr=1-32","Next Page","https://www.amazon.in/s/ref=lp_4149751031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A4149751031&page=2&ie=UTF8&qid=1551197455","null","4.1 out of 5 stars","null","null","","","","",""
"1551197448-2538","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Textbooks","https://www.amazon.in/Text-Books/b/ref=sd_allcat_sbc_books_textbooks?ie=UTF8&node=4149418031","Man's Search for Meaning","https://www.amazon.in/Mans-Search-Meaning-Viktor-Frankl/dp/1846041244/ref=lp_4149418031_1_5?s=books&ie=UTF8&qid=1551197059&sr=1-5","","","null","4.3 out of 5 stars","null","null","","","","",""
"1551198098-3558","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Exam Central","https://www.amazon.in/Exam-Preparations-Books/b/ref=sd_allcat_sbc_books_examcentral?ie=UTF8&node=4149751031","NTA UGC NET/SET/JRF - Paper 1: Teaching and Research Aptitude by Pearson","https://www.amazon.in/NTA-UGC-NET-SET-JRF/dp/9332551731/ref=lp_4149751031_1_6?s=books&ie=UTF8&qid=1551197455&sr=1-6","","","null","4.4 out of 5 stars","null","null","","","","",""
"1551196857-1190","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Used Books","https://www.amazon.in/b/ref=sd_allcat_sbc_books_used?ie=UTF8&node=10892650031","","","null","","","","","","","","","",""
"1551198055-3439","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Exam Central","https://www.amazon.in/Exam-Preparations-Books/b/ref=sd_allcat_sbc_books_examcentral?ie=UTF8&node=4149751031","How to Prepare for Quantitative Aptitude for the CAT","https://www.amazon.in/How-Prepare-Quantitative-Aptitude-CAT/dp/9353160189/ref=lp_4149751031_1_12?s=books&ie=UTF8&qid=1551197455&sr=1-12","","","null","4.5 out of 5 stars","null","null","","","","",""
"1551198088-3530","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Exam Central","https://www.amazon.in/Exam-Preparations-Books/b/ref=sd_allcat_sbc_books_examcentral?ie=UTF8&node=4149751031","Indian Economy: For UPSC Civil Services & Other State PSC Examinations","https://www.amazon.in/Indian-Economy-Civil-Services-Examinations/dp/9387572862/ref=lp_4149751031_1_8?s=books&ie=UTF8&qid=1551197455&sr=1-8","","","null","3.9 out of 5 stars","null","null","","","","",""
"1551197715-3022","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Exam Central","https://www.amazon.in/Exam-Preparations-Books/b/ref=sd_allcat_sbc_books_examcentral?ie=UTF8&node=4149751031","Kiran's SSC Mathematics Chapterwise & Typewise Solved Papers 1999 March 2018 English - 2216","https://www.amazon.in/KiranG%C3%87%C3%96s-Mathematics-Chapterwise-Typewise-English/dp/8193776100/ref=sr_1_25?s=books&ie=UTF8&qid=1551197485&sr=1-25","Next Page","https://www.amazon.in/s/ref=lp_4149751031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A4149751031&page=2&ie=UTF8&qid=1551197455","null","4.0 out of 5 stars","null","null","","","","",""
"1551197187-2100","https://www.amazon.in/gp/site-directory?ref_=nav_shopall_btn","Textbooks","https://www.amazon.in/Text-Books/b/ref=sd_allcat_sbc_books_textbooks?ie=UTF8&node=4149418031","Get Better at Getting Better","https://www.amazon.in/Get-Better-at-Getting/dp/0670092169/ref=sr_1_23?s=books&ie=UTF8&qid=1551197065&sr=1-23","Next Page","https://www.amazon.in/s/ref=lp_4149418031_pg_2?rh=n%3A976389031%2Cn%3A%21976390031%2Cn%3A15417300031%2Cn%3A4149418031&page=2&ie=UTF8&qid=1551197059","null","4.4 out of 5 stars","null","null","","","","",""
